taxi_id,unique_key,taxi_company_borough,taxi_pick_up_location
66686024_taxi,66686024,Unspecified,"10 EAST   29 STREET, MANHATTAN (NEW YORK), NY, 10016"
66682797_taxi,66682797,Unspecified,"179 CHRYSTIE STREET, MANHATTAN (NEW YORK), NY, 10002"
66674666_taxi,66674666,Unspecified,"3 AVENUE AND EAST   30 STREET, MANHATTAN, NY, 10016"
66685754_taxi,66685754,Unspecified,"7 AVENUE AND WEST   34 STREET, MANHATTAN, NY, 10001"
66686040_taxi,66686040,Unspecified,"360 ADAMS STREET, BROOKLYN, NY, 11201"
66679624_taxi,66679624,Unspecified,"175 KINGSTON AVENUE, BROOKLYN, NY, 11213"
66681126_taxi,66681126,Unspecified,"401 EAST   35 STREET, MANHATTAN (NEW YORK), NY, 10016"
66684725_taxi,66684725,Unspecified,"89 EAST   42 STREET, MANHATTAN (NEW YORK), NY, 10017"
66674644_taxi,66674644,Unspecified,"BROADWAY AND JOHN STREET, MANHATTAN, NY, 10007"
66684423_taxi,66684423,Unspecified,"707 1 AVENUE, MANHATTAN (NEW YORK), NY, 10017"
66681127_taxi,66681127,Unspecified,"883 2 AVENUE, MANHATTAN (NEW YORK), NY, 10017"
66675060_taxi,66675060,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66679594_taxi,66679594,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66678079_taxi,66678079,Unspecified,"561 PARK AVENUE, MANHATTAN (NEW YORK), NY, 10065"
66684258_taxi,66684258,BRONX,"55 EAST   55 STREET, MANHATTAN (NEW YORK), NY, 10022"
66681134_taxi,66681134,Unspecified,"877 PARK AVENUE, MANHATTAN (NEW YORK), NY, 10075"
66676375_taxi,66676375,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66676721_taxi,66676721,Unspecified,"244 EAST HOUSTON STREET, MANHATTAN (NEW YORK), NY, 10002"
66684424_taxi,66684424,Unspecified,"796 9 AVENUE, MANHATTAN (NEW YORK), NY, 10019"
66679452_taxi,66679452,Unspecified,"45 WEST   35 STREET, MANHATTAN (NEW YORK), NY, 10001"
66679593_taxi,66679593,Unspecified,"JOHN STREET AND SOUTH STREET, MANHATTAN, NY, 10038"
66684386_taxi,66684386,Unspecified,"BEEKMAN STREET AND SOUTH STREET, MANHATTAN, NY, 10038"
66676225_taxi,66676225,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66677923_taxi,66677923,Unspecified,"6 AVENUE AND WEST   33 STREET, MANHATTAN, NY, 10001"
66674770_taxi,66674770,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66684228_taxi,66684228,Unspecified,"52-19 FLUSHING AVENUE, QUEENS (MASPETH), NY, 11378"
66684226_taxi,66684226,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66679450_taxi,66679450,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66660355_taxi,66660355,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66673139_taxi,66673139,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66669447_taxi,66669447,Unspecified,"1 AVENUE BETWEEN EAST   73 STREET AND EAST   74 STREET, MANH"
66660332_taxi,66660332,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66673218_taxi,66673218,Unspecified,"7 AVENUE AND WEST   33 STREET, MANHATTAN, NY, 10001"
66660479_taxi,66660479,Unspecified,"5 AVENUE AND WEST   42 STREET, MANHATTAN, NY, 10017"
66662174_taxi,66662174,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66660446_taxi,66660446,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66660377_taxi,66660377,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66665763_taxi,66665763,Unspecified,"6 AVENUE AND WEST   21 STREET, MANHATTAN, NY, 10011"
66671323_taxi,66671323,BRONX,"BAY PLAZA, BRONX ,NY, 10475"
66665826_taxi,66665826,Unspecified,"21 WEST STREET, MANHATTAN (NEW YORK), NY, 10006"
66662150_taxi,66662150,Unspecified,"250 EAST HOUSTON STREET, MANHATTAN (NEW YORK), NY, 10002"
66665828_taxi,66665828,Unspecified,"EAST   83 STREET AND LEXINGTON AVENUE, MANHATTAN, NY, 10028"
66665796_taxi,66665796,BRONX,"2383 WASHINGTON AVENUE, BRONX, NY, 10458"
66665830_taxi,66665830,Unspecified,"BROADWAY AND WEST  110 STREET, MANHATTAN, NY, 10025"
66671297_taxi,66671297,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66660480_taxi,66660480,Unspecified,"1199 FULTON STREET, BROOKLYN, NY, 11216"
66671302_taxi,66671302,Unspecified,"304 EAST   42 STREET, MANHATTAN (NEW YORK), NY, 10017"
66667601_taxi,66667601,Unspecified,"1600 AVENUE T, BROOKLYN, NY, 11229"
66665912_taxi,66665912,Unspecified,"151 7 AVENUE, BROOKLYN, NY, 11215"
66664089_taxi,66664089,Unspecified,"318 8 AVENUE, MANHATTAN (NEW YORK), NY, 10001"
66667721_taxi,66667721,Unspecified,"328 8 AVENUE, MANHATTAN (NEW YORK), NY, 10001"
66662270_taxi,66662270,Unspecified,"5 AVENUE AND EAST   32 STREET, MANHATTAN, NY, 10016"
66662271_taxi,66662271,Unspecified,"BROADWAY AND WEST   63 STREET, MANHATTAN, NY, 10023"
66671442_taxi,66671442,Unspecified,"393 7 AVENUE, MANHATTAN (NEW YORK), NY, 10001"
66669505_taxi,66669505,MANHATTAN,"55 WEST   49 STREET, MANHATTAN (NEW YORK), NY, 10112"
66671268_taxi,66671268,Unspecified,"5 AVENUE AND EAST   97 STREET, MANHATTAN, NY, 10128"
66665829_taxi,66665829,Unspecified,"44 WEST   63 STREET, MANHATTAN (NEW YORK), NY, 10023"
66664017_taxi,66664017,Unspecified,"16 EAST   58 STREET, MANHATTAN (NEW YORK), NY, 10022"
66664110_taxi,66664110,Unspecified,"EAST   61 STREET AND PARK AVENUE, MANHATTAN, NY, 10065"
66662232_taxi,66662232,Unspecified,"1335 6 AVENUE, MANHATTAN (NEW YORK), NY, 10019"
66662149_taxi,66662149,Unspecified,"1120 AVENUE P, BROOKLYN, NY, 11229"
66665762_taxi,66665762,Unspecified,"5 AVENUE AND EAST   42 STREET, MANHATTAN, NY, 10017"
66673246_taxi,66673246,Unspecified,"CLINTON STREET AND FDR, MANHATTAN, NY, 10002"
66673245_taxi,66673245,Unspecified,"84 10 AVENUE, MANHATTAN (NEW YORK), NY, 10011"
66667728_taxi,66667728,MANHATTAN,"EAST   22 STREET AND LEXINGTON AVENUE, MANHATTAN, NY, 10010"
66664063_taxi,66664063,Unspecified,"590 EAST   83 STREET, MANHATTAN (NEW YORK), NY, 10028"
66663967_taxi,66663967,Unspecified,"EAST   93 STREET AND PARK AVENUE, MANHATTAN, NY, 10128"
66665827_taxi,66665827,Unspecified,"EAST   36 STREET AND MADISON AVENUE, MANHATTAN, NY, 10016"
66662272_taxi,66662272,QUEENS,"58 STREET AND ROOSEVELT AVENUE, QUEENS, NY, 11377"
66673175_taxi,66673175,Unspecified,"21 WEST END AVENUE, MANHATTAN (NEW YORK), NY, 10023"
66673157_taxi,66673157,Unspecified,"880 WHITE PLAINS ROAD, BRONX, NY, 10473"
66671341_taxi,66671341,Unspecified,"1291 3 AVENUE, MANHATTAN (NEW YORK), NY, 10021"
66665765_taxi,66665765,Unspecified,"8 AVENUE AND WEST   15 STREET, MANHATTAN, NY, 10011"
66664064_taxi,66664064,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66668241_taxi,66668241,Unspecified,"EAST   79 STREET AND MADISON AVENUE, MANHATTAN, NY, 10075"
66663989_taxi,66663989,Unspecified,"1139 86 STREET, BROOKLYN, NY, 11228"
66667723_taxi,66667723,Unspecified,"969 3 AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66662031_taxi,66662031,Unspecified,"101-41 117 STREET, QUEENS (SOUTH RICHMOND HILL), NY, 11419"
66671437_taxi,66671437,Unspecified,"920 3 AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66660474_taxi,66660474,Unspecified,"32 EAST   58 STREET, MANHATTAN (NEW YORK), NY, 10022"
66671438_taxi,66671438,Unspecified,"32 EAST   58 STREET, MANHATTAN (NEW YORK), NY, 10022"
66667724_taxi,66667724,Unspecified,"32 EAST   58 STREET, MANHATTAN (NEW YORK), NY, 10022"
66671439_taxi,66671439,Unspecified,"32 EAST   58 STREET, MANHATTAN (NEW YORK), NY, 10022"
66665911_taxi,66665911,Unspecified,"32 EAST   58 STREET, MANHATTAN (NEW YORK), NY, 10022"
66664091_taxi,66664091,Unspecified,"32 EAST   58 STREET, MANHATTAN (NEW YORK), NY, 10022"
66662265_taxi,66662265,Unspecified,"936 3 AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66660475_taxi,66660475,Unspecified,"461 1 AVENUE, MANHATTAN (NEW YORK), NY, 10016"
66673243_taxi,66673243,Unspecified,"355 1 AVENUE, MANHATTAN (NEW YORK), NY, 10010"
66669610_taxi,66669610,Unspecified,"218 1 AVENUE, MANHATTAN (NEW YORK), NY, 10009"
66669611_taxi,66669611,Unspecified,"461 1 AVENUE, MANHATTAN (NEW YORK), NY, 10016"
66660476_taxi,66660476,Unspecified,"545 1 AVENUE, MANHATTAN (NEW YORK), NY, 10016"
66664092_taxi,66664092,Unspecified,"939 3 AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66662266_taxi,66662266,Unspecified,"966 3 AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66660477_taxi,66660477,Unspecified,"198 EAST   58 STREET, MANHATTAN (NEW YORK), NY, 10155"
66662267_taxi,66662267,Unspecified,"966 3 AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66667725_taxi,66667725,Unspecified,"980 3 AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66669612_taxi,66669612,Unspecified,"32 EAST   58 STREET, MANHATTAN (NEW YORK), NY, 10022"
66673244_taxi,66673244,Unspecified,"32 EAST   58 STREET, MANHATTAN (NEW YORK), NY, 10022"
66667726_taxi,66667726,Unspecified,"32 EAST   58 STREET, MANHATTAN (NEW YORK), NY, 10022"
66662268_taxi,66662268,Unspecified,"32 EAST   58 STREET, MANHATTAN (NEW YORK), NY, 10022"
66669613_taxi,66669613,Unspecified,"32 EAST   58 STREET, MANHATTAN (NEW YORK), NY, 10022"
66669614_taxi,66669614,Unspecified,"969 3 AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66667727_taxi,66667727,Unspecified,"920 3 AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66662269_taxi,66662269,Unspecified,"966 3 AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66669615_taxi,66669615,Unspecified,"175 1 AVENUE, MANHATTAN (NEW YORK), NY, 10003"
66671342_taxi,66671342,Unspecified,"268 6 AVENUE, MANHATTAN (NEW YORK), NY, 10014"
66671440_taxi,66671440,Unspecified,"165 1 AVENUE, MANHATTAN (NEW YORK), NY, 10003"
66671441_taxi,66671441,Unspecified,"175 1 AVENUE, MANHATTAN (NEW YORK), NY, 10003"
66665913_taxi,66665913,Unspecified,"1 CENTRAL PARK WEST, MANHATTAN (NEW YORK), NY, 10023"
66667571_taxi,66667571,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66673135_taxi,66673135,Unspecified,"470 8 AVENUE, MANHATTAN (NEW YORK), NY, 10001"
66663990_taxi,66663990,Unspecified,"915 FULTON STREET, BROOKLYN, NY, 11238"
66665877_taxi,66665877,Unspecified,"303 LEXINGTON AVENUE, MANHATTAN (NEW YORK), NY, 10016"
66667722_taxi,66667722,MANHATTAN,"151 WEST   54 STREET, MANHATTAN (NEW YORK), NY, 10019"
66669475_taxi,66669475,Unspecified,"6712 21 AVENUE, BROOKLYN, NY, 11204"
66662264_taxi,66662264,MANHATTAN,"840 7 AVENUE, MANHATTAN (NEW YORK), NY, 10019"
66660481_taxi,66660481,BROOKLYN,"1542 84 STREET, BROOKLYN, NY, 11228"
66669440_taxi,66669440,BROOKLYN,"4 AVENUE AND PRESIDENT STREET, BROOKLYN, NY, 11215"
66663987_taxi,66663987,QUEENS,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66671340_taxi,66671340,Unspecified,"MAIDEN LANE AND WATER STREET, MANHATTAN, NY, 10005"
66660602_taxi,66660602,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66662151_taxi,66662151,BROOKLYN,"2049 PITKIN AVENUE, BROOKLYN, NY, 11207"
66665795_taxi,66665795,Unspecified,"1334 PARK PLACE, BROOKLYN, NY, 11213"
66671402_taxi,66671402,Unspecified,"508 9 AVENUE, MANHATTAN (NEW YORK), NY, 10018"
66668240_taxi,66668240,Unspecified,"6 AVENUE AND WEST   55 STREET, MANHATTAN, NY, 10019"
66673136_taxi,66673136,Unspecified,"271 AMSTERDAM AVENUE, MANHATTAN (NEW YORK), NY, 10023"
66673221_taxi,66673221,Unspecified,"250 EAST   65 STREET, MANHATTAN (NEW YORK), NY, 10065"
66663988_taxi,66663988,Unspecified,"161-11 132 AVENUE, QUEENS (JAMAICA), NY, 11434"
66669581_taxi,66669581,Unspecified,"3 AVENUE AND EAST   58 STREET, MANHATTAN, NY, 10022"
66671421_taxi,66671421,Unspecified,"271 AMSTERDAM AVENUE, MANHATTAN (NEW YORK), NY, 10023"
66669590_taxi,66669590,BROOKLYN,"18 AVENUE AND EAST    4 STREET, BROOKLYN, NY, 11218"
66669609_taxi,66669609,Unspecified,"450 EAST   48 STREET, MANHATTAN (NEW YORK), NY, 10017"
66665910_taxi,66665910,Unspecified,"1296 2 AVENUE, MANHATTAN (NEW YORK), NY, 10065"
66667630_taxi,66667630,Unspecified,"BROADWAY AND WEST   65 STREET, MANHATTAN, NY, 10023"
66659181_taxi,66659181,Unspecified,"1155 BROADWAY, MANHATTAN (NEW YORK), NY, 10001"
66662246_taxi,66662246,MANHATTAN,"317 AVENUE C, MANHATTAN (NEW YORK), NY, 10009"
66669506_taxi,66669506,Unspecified,"89-89 UNION TURNPIKE, QUEENS (RIDGEWOOD), NY, 11385"
66669582_taxi,66669582,Unspecified,"105 Holland Tunnel, Jersey City, NJ 07310, United States"
66660478_taxi,66660478,Unspecified,"8855 BAY PARKWAY, BROOKLYN, NY, 11214"
66667683_taxi,66667683,Unspecified,"561 3 AVENUE, MANHATTAN (NEW YORK), NY, 10016"
66665878_taxi,66665878,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66669532_taxi,66669532,Unspecified,"1 AVENUE AND EAST   29 STREET, MANHATTAN, NY, 10016"
66662173_taxi,66662173,Unspecified,"54 GROVE STREET, MANHATTAN (NEW YORK), NY, 10014"
66660356_taxi,66660356,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66671324_taxi,66671324,BROOKLYN,"125 MCGUINNESS BOULEVARD, BROOKLYN, NY, 11222"
66667624_taxi,66667624,Unspecified,"6 AVENUE AND WEST    4 STREET, MANHATTAN, NY, 10014"
66656485_taxi,66656485,Unspecified,"411 7 AVENUE, MANHATTAN (NEW YORK), NY, 10001"
66654184_taxi,66654184,Unspecified,"BROADWAY AND WEST   72 STREET, MANHATTAN, NY, 10023"
66656362_taxi,66656362,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66653082_taxi,66653082,Unspecified,"289 WEST   46 STREET, MANHATTAN (NEW YORK), NY, 10036"
66656333_taxi,66656333,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66653081_taxi,66653081,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66654263_taxi,66654263,Unspecified,"1011 LINCOLN PLACE, BROOKLYN, NY, 11213"
66654264_taxi,66654264,Unspecified,"1579 BEDFORD AVENUE, BROOKLYN, NY, 11225"
66657496_taxi,66657496,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66657605_taxi,66657605,Unspecified,"340 3 AVENUE, MANHATTAN (NEW YORK), NY, 10010"
66654265_taxi,66654265,Unspecified,"630 3 AVENUE, MANHATTAN (NEW YORK), NY, 10017"
66653080_taxi,66653080,Unspecified,"243 EAST   58 STREET, MANHATTAN (NEW YORK), NY, 10022"
66651984_taxi,66651984,Unspecified,"CRESTON AVENUE AND EAST  192 STREET, BRONX, NY, 10468"
66657514_taxi,66657514,MANHATTAN,"159 EAST   53 STREET, MANHATTAN (NEW YORK), NY, 10022"
66654258_taxi,66654258,Unspecified,"50-45 NEWTOWN ROAD, QUEENS (WOODSIDE), NY, 11377"
66654185_taxi,66654185,Unspecified,"10 UNION SQUARE EAST, MANHATTAN (NEW YORK), NY, 10003"
66654168_taxi,66654168,Unspecified,"1601 MERMAID AVENUE, BROOKLYN, NY, 11224"
66654183_taxi,66654183,Unspecified,"289 10 AVENUE, MANHATTAN (NEW YORK), NY, 10001"
66652009_taxi,66652009,Unspecified,"714 7 AVENUE, MANHATTAN (NEW YORK), NY, 10036"
66658628_taxi,66658628,Unspecified,"108-55 70 ROAD, QUEENS (FOREST HILLS), NY, 11375"
66654140_taxi,66654140,Unspecified,"9 AVENUE AND WEST   27 STREET, MANHATTAN, NY, 10001"
66650859_taxi,66650859,Unspecified,"559 EAST TREMONT AVENUE, BRONX, NY, 10457"
66656334_taxi,66656334,Unspecified,"2 AVENUE AND EAST   97 STREET, MANHATTAN, NY, 10029"
66656483_taxi,66656483,Unspecified,"530 1 AVENUE, MANHATTAN (NEW YORK), NY, 10016"
66652074_taxi,66652074,Unspecified,"2459 JEROME AVENUE, BRONX, NY, 10468"
66654167_taxi,66654167,Unspecified,"1112 GARRISON AVENUE, BRONX, NY, 10474"
66650861_taxi,66650861,Unspecified,"461 WEST  126 STREET, MANHATTAN (NEW YORK), NY, 10027"
66658730_taxi,66658730,Unspecified,"265 EAST   66 STREET, MANHATTAN (NEW YORK), NY, 10065"
66650953_taxi,66650953,Unspecified,"163 SMITH STREET, BROOKLYN, NY, 11201"
66658731_taxi,66658731,Unspecified,"98 7 AVENUE, BROOKLYN, NY, 11215"
66652078_taxi,66652078,Unspecified,"98 7 AVENUE, BROOKLYN, NY, 11215"
66652079_taxi,66652079,Unspecified,"516 CARLTON AVENUE, BROOKLYN, NY, 11238"
66656451_taxi,66656451,Unspecified,"EAST   39 STREET AND PARK AVENUE, MANHATTAN, NY, 10016"
66653207_taxi,66653207,Unspecified,"455 PARK AVENUE, BROOKLYN, NY, 11205"
66650954_taxi,66650954,Unspecified,"159 1 AVENUE, MANHATTAN (NEW YORK), NY, 10003"
66650860_taxi,66650860,Unspecified,"228 WEST  126 STREET, MANHATTAN (NEW YORK), NY, 10027"
66653208_taxi,66653208,Unspecified,"719 WYTHE AVENUE, BROOKLYN, NY, 11249"
66657606_taxi,66657606,Unspecified,"137 1 AVENUE, MANHATTAN (NEW YORK), NY, 10003"
66652080_taxi,66652080,Unspecified,"140 ALLEN STREET, MANHATTAN (NEW YORK), NY, 10002"
66650955_taxi,66650955,Unspecified,"318 GRAND STREET, MANHATTAN (NEW YORK), NY, 10002"
66650956_taxi,66650956,Unspecified,"198 ALLEN STREET, MANHATTAN (NEW YORK), NY, 10002"
66652081_taxi,66652081,Unspecified,"159 1 AVENUE, MANHATTAN (NEW YORK), NY, 10003"
66657607_taxi,66657607,Unspecified,"183 EAST HOUSTON STREET, MANHATTAN (NEW YORK), NY, 10002"
66652082_taxi,66652082,Unspecified,"125 AVENUE A, MANHATTAN (NEW YORK), NY, 10009"
66653096_taxi,66653096,Unspecified,"3972 THIRD AVENUE, BRONX, NY, 10457"
66656488_taxi,66656488,Unspecified,"343 EAST    6 STREET, MANHATTAN (NEW YORK), NY, 10003"
66654266_taxi,66654266,Unspecified,"47 DIVISION AVENUE, BROOKLYN, NY, 11249"
66653204_taxi,66653204,Unspecified,"7 2 AVENUE, MANHATTAN (NEW YORK), NY, 10003"
66655374_taxi,66655374,Unspecified,"14 2 AVENUE, MANHATTAN (NEW YORK), NY, 10003"
66652076_taxi,66652076,Unspecified,"117 EAST HOUSTON STREET, MANHATTAN (NEW YORK), NY, 10002"
66658728_taxi,66658728,Unspecified,"106 CHRYSTIE STREET, MANHATTAN (NEW YORK), NY, 10002"
66657498_taxi,66657498,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66656388_taxi,66656388,Unspecified,"1355 AMSTERDAM AVENUE, MANHATTAN (NEW YORK), NY, 10027"
66657530_taxi,66657530,Unspecified,"EAST   53 STREET AND PARK AVENUE, MANHATTAN, NY, 10022"
66652073_taxi,66652073,Unspecified,"32 EAST    3 STREET, MANHATTAN (NEW YORK), NY, 10003"
66653200_taxi,66653200,Unspecified,"270 EAST    6 STREET, MANHATTAN (NEW YORK), NY, 10003"
66655293_taxi,66655293,MANHATTAN,"GATEWAY PARK, QUEENS (JAMAICA) ,NY, 11435"
66654257_taxi,66654257,Unspecified,"149 8 AVENUE, BROOKLYN, NY, 11215"
66653201_taxi,66653201,Unspecified,"638 SACKETT STREET, BROOKLYN, NY, 11217"
66652075_taxi,66652075,Unspecified,"117 EASTERN PARKWAY, BROOKLYN, NY, 11238"
66653202_taxi,66653202,Unspecified,"125 9 STREET, BROOKLYN, NY, 11215"
66656484_taxi,66656484,Unspecified,"423 3 AVENUE, BROOKLYN, NY, 11215"
66657603_taxi,66657603,Unspecified,"64 CENTRAL PARK WEST, MANHATTAN (NEW YORK), NY, 10023"
66658726_taxi,66658726,Unspecified,"601 VANDERBILT AVENUE, BROOKLYN, NY, 11238"
66650949_taxi,66650949,Unspecified,"301 WALLABOUT STREET, BROOKLYN, NY, 11206"
66658727_taxi,66658727,Unspecified,"174 THROOP AVENUE, BROOKLYN, NY, 11206"
66654261_taxi,66654261,Unspecified,"662 PACIFIC STREET, BROOKLYN, NY, 11217"
66653203_taxi,66653203,Unspecified,"218 FLATBUSH AVENUE, BROOKLYN, NY, 11217"
66654262_taxi,66654262,Unspecified,"106 EAST   11 STREET, MANHATTAN (NEW YORK), NY, 10003"
66656486_taxi,66656486,Unspecified,"765 WASHINGTON STREET, MANHATTAN (NEW YORK), NY, 10014"
66652077_taxi,66652077,Unspecified,"749 BERGEN STREET, BROOKLYN, NY, 11238"
66658729_taxi,66658729,Unspecified,"1057 BERGEN STREET, BROOKLYN, NY, 11216"
66653205_taxi,66653205,Unspecified,"1561 BEDFORD AVENUE, BROOKLYN, NY, 11225"
66656487_taxi,66656487,Unspecified,"732 WASHINGTON AVENUE, BROOKLYN, NY, 11238"
66650950_taxi,66650950,Unspecified,"693 WASHINGTON AVENUE, BROOKLYN, NY, 11238"
66653206_taxi,66653206,Unspecified,"552 DEAN STREET, BROOKLYN, NY, 11217"
66657604_taxi,66657604,Unspecified,"1764 BEDFORD AVENUE, BROOKLYN, NY, 11225"
66656480_taxi,66656480,Unspecified,"1138 3 AVENUE, MANHATTAN (NEW YORK), NY, 10065"
66658652_taxi,66658652,Unspecified,"519 8 AVENUE, MANHATTAN (NEW YORK), NY, 10018"
66655274_taxi,66655274,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66650933_taxi,66650933,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66657503_taxi,66657503,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66656387_taxi,66656387,Unspecified,"421 8 AVENUE, MANHATTAN (NEW YORK), NY, 10001"
66650951_taxi,66650951,Unspecified,"244 EAST   47 STREET, MANHATTAN (NEW YORK), NY, 10017"
66651939_taxi,66651939,BROOKLYN,"1588 WEST    4 STREET, BROOKLYN, NY, 11204"
66658724_taxi,66658724,Unspecified,"656 LEXINGTON AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66658732_taxi,66658732,BRONX,"EAST FORDHAM ROAD AND WASHINGTON AVENUE, BRONX, NY, 10458"
66657601_taxi,66657601,Unspecified,"133 EAST   55 STREET, MANHATTAN (NEW YORK), NY, 10022"
66650948_taxi,66650948,Unspecified,"133 EAST   55 STREET, MANHATTAN (NEW YORK), NY, 10022"
66658725_taxi,66658725,Unspecified,"101 EAST   57 STREET, MANHATTAN (NEW YORK), NY, 10022"
66656481_taxi,66656481,Unspecified,"101 EAST   57 STREET, MANHATTAN (NEW YORK), NY, 10022"
66654259_taxi,66654259,Unspecified,"502 PARK AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66656482_taxi,66656482,Unspecified,"459 STERLING PLACE, BROOKLYN, NY, 11238"
66650952_taxi,66650952,Unspecified,"79-11A 47 AVENUE, QUEENS (ELMHURST), NY, 11373"
66657602_taxi,66657602,Unspecified,"408 ST JOHNS PLACE, BROOKLYN, NY, 11238"
66654260_taxi,66654260,Unspecified,"898 PARK AVENUE, MANHATTAN (NEW YORK), NY, 10075"
66650823_taxi,66650823,Unspecified,"77 DELANCY STREET, MANHATTAN (NEW YORK), NY, 10002"
66656452_taxi,66656452,Unspecified,"699 PARK PLACE, BROOKLYN, NY, 11216"
66651938_taxi,66651938,Unspecified,"11-27 NAMEOKE STREET, QUEENS (FAR ROCKAWAY), NY, 11691"
66650862_taxi,66650862,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66655375_taxi,66655375,BROOKLYN,"AVENUE J AND OCEAN PARKWAY, BROOKLYN, NY, 11230"
66650863_taxi,66650863,Unspecified,"AVENUE J AND OCEAN PARKWAY, BROOKLYN, NY, 11230"
66655351_taxi,66655351,Unspecified,"60 EAST   44 STREET, MANHATTAN (NEW YORK), NY, 10017"
66653097_taxi,66653097,QUEENS,"116-00 224 STREET, QUEENS (CAMBRIA HEIGHTS), NY, 11411"
66651209_taxi,66651209,Unspecified,"EAST   74 STREET AND LEXINGTON AVENUE, MANHATTAN, NY, 10021"
66656354_taxi,66656354,Unspecified,"EAST  111 STREET AND LEXINGTON AVENUE, MANHATTAN, NY, 10029"
66658629_taxi,66658629,BROOKLYN,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66654145_taxi,66654145,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66643837_taxi,66643837,Unspecified,"7 AVENUE AND WEST   43 STREET, MANHATTAN, NY, 10036"
66648306_taxi,66648306,Unspecified,"169 AVENUE A, MANHATTAN (NEW YORK), NY, 10009"
66640965_taxi,66640965,Unspecified,"BAY STREET AND SLOSSON TERRACE, STATEN IS, NY, 10301"
66648290_taxi,66648290,Unspecified,"256 MCGUINNESS BOULEVARD, BROOKLYN, NY, 11222"
66642361_taxi,66642361,Unspecified,"256 MCGUINNESS BOULEVARD, BROOKLYN, NY, 11222"
66643803_taxi,66643803,Unspecified,"GRAND CENTRAL TERMINAL, MANHATTAN (NEW YORK) ,NY, 10017"
66645332_taxi,66645332,Unspecified,"539 COLUMBUS AVENUE, MANHATTAN (NEW YORK), NY, 10024"
66640820_taxi,66640820,Unspecified,"420 EAST   14 STREET, MANHATTAN (NEW YORK), NY, 10009"
